radboudsource,sourceguid,target,targetguid,targetlabel
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-389977,http://identifiers.org/reactome/R-HSA-389977,Post-chaperonin tubulin folding pathway
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-437239,http://identifiers.org/reactome/R-HSA-437239,Recycling pathway of L1
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-5610787,http://identifiers.org/reactome/R-HSA-5610787,Hedgehog 'off' state
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-5617833,http://identifiers.org/reactome/R-HSA-5617833,Cilium Assembly
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-5620924,http://identifiers.org/reactome/R-HSA-5620924,Intraflagellar transport
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-5626467,http://identifiers.org/reactome/R-HSA-5626467,RHO GTPases activate IQGAPs
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-5663220,http://identifiers.org/reactome/R-HSA-5663220,RHO GTPases Activate Formins
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-6807878,http://identifiers.org/reactome/R-HSA-6807878,COPI-mediated anterograde transport
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-6811434,http://identifiers.org/reactome/R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-6811436,http://identifiers.org/reactome/R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-68877,http://identifiers.org/reactome/R-HSA-68877,Mitotic Prometaphase
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-8852276,http://identifiers.org/reactome/R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-8955332,http://identifiers.org/reactome/R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-9609690,http://identifiers.org/reactome/R-HSA-9609690,HCMV Early Events
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-9609736,http://identifiers.org/reactome/R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-9619483,http://identifiers.org/reactome/R-HSA-9619483,Activation of AMPK downstream of NMDARs
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-9646399,http://identifiers.org/reactome/R-HSA-9646399,Aggrephagy
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-9648025,http://identifiers.org/reactome/R-HSA-9648025,EML4 and NUDC in mitotic spindle formation
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-9668328,http://identifiers.org/reactome/R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-983189,http://identifiers.org/reactome/R-HSA-983189,Kinesins
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-2565942,http://identifiers.org/reactome/R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-380259,http://identifiers.org/reactome/R-HSA-380259,Loss of Nlp from mitotic centrosomes
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-380270,http://identifiers.org/reactome/R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-380284,http://identifiers.org/reactome/R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-5620912,http://identifiers.org/reactome/R-HSA-5620912,Anchoring of the basal body to the plasma membrane
ENSG00000104833,http://purl.uniprot.org/uniprot/P14416,R-HSA-8854518,http://identifiers.org/reactome/R-HSA-8854518,AURKA Activation by TPX2
ENSG00000108576,http://purl.uniprot.org/uniprot/P10275,R-HSA-380615,http://identifiers.org/reactome/R-HSA-380615,Serotonin clearance from the synaptic cleft
ENSG00000112294,http://purl.uniprot.org/uniprot/P04049,R-HSA-916853,http://identifiers.org/reactome/R-HSA-916853,Degradation of GABA
ENSG00000112541,http://purl.uniprot.org/uniprot/P35462,R-HSA-418555,http://identifiers.org/reactome/R-HSA-418555,G alpha (s) signalling events
ENSG00000112541,http://purl.uniprot.org/uniprot/P35462,R-HSA-418457,http://identifiers.org/reactome/R-HSA-418457,cGMP effects
ENSG00000112769,http://purl.uniprot.org/uniprot/P43116,R-HSA-3000157,http://identifiers.org/reactome/R-HSA-3000157,Laminin interactions
ENSG00000112769,http://purl.uniprot.org/uniprot/P43116,R-HSA-3000171,http://identifiers.org/reactome/R-HSA-3000171,Non-integrin membrane-ECM interactions
ENSG00000112769,http://purl.uniprot.org/uniprot/P43116,R-HSA-8874081,http://identifiers.org/reactome/R-HSA-8874081,MET activates PTK2 signaling
ENSG00000112769,http://purl.uniprot.org/uniprot/P43116,R-HSA-3000178,http://identifiers.org/reactome/R-HSA-3000178,ECM proteoglycans
ENSG00000115159,http://purl.uniprot.org/uniprot/P02751,R-HSA-1483166,http://identifiers.org/reactome/R-HSA-1483166,Synthesis of PA
ENSG00000115159,http://purl.uniprot.org/uniprot/P02751,R-HSA-163560,http://identifiers.org/reactome/R-HSA-163560,Triglyceride catabolism
ENSG00000116106,http://purl.uniprot.org/uniprot/Q96PR1,R-HSA-3928663,http://identifiers.org/reactome/R-HSA-3928663,EPHA-mediated growth cone collapse
ENSG00000116106,http://purl.uniprot.org/uniprot/Q96PR1,R-HSA-2682334,http://identifiers.org/reactome/R-HSA-2682334,EPH-Ephrin signaling
ENSG00000116106,http://purl.uniprot.org/uniprot/Q96PR1,R-HSA-3928665,http://identifiers.org/reactome/R-HSA-3928665,EPH-ephrin mediated repulsion of cells
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-445144,http://identifiers.org/reactome/R-HSA-445144,Signal transduction by L1
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-112411,http://identifiers.org/reactome/R-HSA-112411,MAPK1 (ERK2) activation
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-5673000,http://identifiers.org/reactome/R-HSA-5673000,RAF activation
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-5674135,http://identifiers.org/reactome/R-HSA-5674135,MAP2K and MAPK activation
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-6802946,http://identifiers.org/reactome/R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-6802948,http://identifiers.org/reactome/R-HSA-6802948,Signaling by high-kinase activity BRAF mutants
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-6802952,http://identifiers.org/reactome/R-HSA-6802952,Signaling by BRAF and RAF1 fusions
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-6802955,http://identifiers.org/reactome/R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-9649948,http://identifiers.org/reactome/R-HSA-9649948,Signaling downstream of RAS mutants
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-9656223,http://identifiers.org/reactome/R-HSA-9656223,Signaling by RAF1 mutants
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-170968,http://identifiers.org/reactome/R-HSA-170968,Frs2-mediated activation
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-5210891,http://identifiers.org/reactome/R-HSA-5210891,Uptake and function of anthrax toxins
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-5674499,http://identifiers.org/reactome/R-HSA-5674499,Negative feedback regulation of MAPK pathway
ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621,R-HSA-9652169,http://identifiers.org/reactome/R-HSA-9652169,Signaling by MAP2K mutants
ENSG00000129167,http://purl.uniprot.org/uniprot/P05231,R-HSA-209931,http://identifiers.org/reactome/R-HSA-209931,Serotonin and melatonin biosynthesis
ENSG00000129167,http://purl.uniprot.org/uniprot/P05231,R-HSA-9031628,http://identifiers.org/reactome/R-HSA-9031628,NGF-stimulated transcription
ENSG00000133256,http://purl.uniprot.org/uniprot/P14867,R-HSA-2485179,http://identifiers.org/reactome/R-HSA-2485179,Activation of the phototransduction cascade
ENSG00000133256,http://purl.uniprot.org/uniprot/P14867,R-HSA-2514859,http://identifiers.org/reactome/R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
ENSG00000133256,http://purl.uniprot.org/uniprot/P14867,R-HSA-4086398,http://identifiers.org/reactome/R-HSA-4086398,Ca2+ pathway
ENSG00000134460,http://purl.uniprot.org/uniprot/P15391,R-HSA-5673001,http://identifiers.org/reactome/R-HSA-5673001,RAF/MAP kinase cascade
ENSG00000134460,http://purl.uniprot.org/uniprot/P15391,R-HSA-912526,http://identifiers.org/reactome/R-HSA-912526,Interleukin receptor SHC signaling
ENSG00000134460,http://purl.uniprot.org/uniprot/P15391,R-HSA-9020558,http://identifiers.org/reactome/R-HSA-9020558,Interleukin-2 signaling
ENSG00000134460,http://purl.uniprot.org/uniprot/P15391,R-HSA-8877330,http://identifiers.org/reactome/R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)
ENSG00000137745,http://purl.uniprot.org/uniprot/P09769,R-HSA-1474228,http://identifiers.org/reactome/R-HSA-1474228,Degradation of the extracellular matrix
ENSG00000137745,http://purl.uniprot.org/uniprot/P09769,R-HSA-2022090,http://identifiers.org/reactome/R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
ENSG00000137745,http://purl.uniprot.org/uniprot/P09769,R-HSA-1442490,http://identifiers.org/reactome/R-HSA-1442490,Collagen degradation
ENSG00000137745,http://purl.uniprot.org/uniprot/P09769,R-HSA-1592389,http://identifiers.org/reactome/R-HSA-1592389,Activation of Matrix Metalloproteinases
ENSG00000137745,http://purl.uniprot.org/uniprot/P09769,R-HSA-8941332,http://identifiers.org/reactome/R-HSA-8941332,RUNX2 regulates genes involved in cell migration
ENSG00000138735,http://purl.uniprot.org/uniprot/P10827,R-HSA-418457,http://identifiers.org/reactome/R-HSA-418457,cGMP effects
ENSG00000145863,http://purl.uniprot.org/uniprot/P55017,R-HSA-977443,http://identifiers.org/reactome/R-HSA-977443,GABA receptor activation
ENSG00000147099,http://purl.uniprot.org/uniprot/P00813,R-HSA-2467813,http://identifiers.org/reactome/R-HSA-2467813,Separation of Sister Chromatids
ENSG00000147099,http://purl.uniprot.org/uniprot/P00813,R-HSA-2500257,http://identifiers.org/reactome/R-HSA-2500257,Resolution of Sister Chromatid Cohesion
ENSG00000147099,http://purl.uniprot.org/uniprot/P00813,R-HSA-2122947,http://identifiers.org/reactome/R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription
ENSG00000147099,http://purl.uniprot.org/uniprot/P00813,R-HSA-2644606,http://identifiers.org/reactome/R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants
ENSG00000147099,http://purl.uniprot.org/uniprot/P00813,R-HSA-2894862,http://identifiers.org/reactome/R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
ENSG00000147099,http://purl.uniprot.org/uniprot/P00813,R-HSA-350054,http://identifiers.org/reactome/R-HSA-350054,Notch-HLH transcription pathway
ENSG00000147099,http://purl.uniprot.org/uniprot/P00813,R-HSA-3214815,http://identifiers.org/reactome/R-HSA-3214815,HDACs deacetylate histones
ENSG00000151079,http://purl.uniprot.org/uniprot/P16234,R-HSA-1296072,http://identifiers.org/reactome/R-HSA-1296072,Voltage gated Potassium channels
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-1257604,http://identifiers.org/reactome/R-HSA-1257604,PIP3 activates AKT signaling
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-2219530,http://identifiers.org/reactome/R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-6811558,http://identifiers.org/reactome/R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-8866910,http://identifiers.org/reactome/R-HSA-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-5673001,http://identifiers.org/reactome/R-HSA-5673001,RAF/MAP kinase cascade
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-1433557,http://identifiers.org/reactome/R-HSA-1433557,Signaling by SCF-KIT
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-1433559,http://identifiers.org/reactome/R-HSA-1433559,Regulation of KIT signaling
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9670439,http://identifiers.org/reactome/R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669914,http://identifiers.org/reactome/R-HSA-9669914,Dasatinib-resistant KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669917,http://identifiers.org/reactome/R-HSA-9669917,Imatinib-resistant KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669921,http://identifiers.org/reactome/R-HSA-9669921,KIT mutants bind TKIs
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669924,http://identifiers.org/reactome/R-HSA-9669924,Masitinib-resistant KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669926,http://identifiers.org/reactome/R-HSA-9669926,Nilotinib-resistant KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669929,http://identifiers.org/reactome/R-HSA-9669929,Regorafenib-resistant KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669933,http://identifiers.org/reactome/R-HSA-9669933,Signaling by kinase domain mutants of KIT
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669934,http://identifiers.org/reactome/R-HSA-9669934,Sunitinib-resistant KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669935,http://identifiers.org/reactome/R-HSA-9669935,Signaling by juxtamembrane domain KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9669936,http://identifiers.org/reactome/R-HSA-9669936,Sorafenib-resistant KIT mutants
ENSG00000157404,http://purl.uniprot.org/uniprot/P09619,R-HSA-9680187,http://identifiers.org/reactome/R-HSA-9680187,Signaling by extracellular domain mutants of KIT
ENSG00000160791,http://purl.uniprot.org/uniprot/P62937,R-HSA-418594,http://identifiers.org/reactome/R-HSA-418594,G alpha (i) signalling events
ENSG00000160791,http://purl.uniprot.org/uniprot/P62937,R-HSA-6783783,http://identifiers.org/reactome/R-HSA-6783783,Interleukin-10 signaling
ENSG00000160791,http://purl.uniprot.org/uniprot/P62937,R-HSA-380108,http://identifiers.org/reactome/R-HSA-380108,Chemokine receptors bind chemokines
ENSG00000160791,http://purl.uniprot.org/uniprot/P62937,R-HSA-173107,http://identifiers.org/reactome/R-HSA-173107,Binding and entry of HIV virion
ENSG00000160882,http://purl.uniprot.org/uniprot/P42081,R-HSA-194002,http://identifiers.org/reactome/R-HSA-194002,Glucocorticoid biosynthesis
ENSG00000160882,http://purl.uniprot.org/uniprot/P42081,R-HSA-211976,http://identifiers.org/reactome/R-HSA-211976,Endogenous sterols
ENSG00000160882,http://purl.uniprot.org/uniprot/P42081,R-HSA-5579017,http://identifiers.org/reactome/R-HSA-5579017,Defective CYP11B1 causes AH4
ENSG00000167325,http://purl.uniprot.org/uniprot/P24043,R-HSA-499943,http://identifiers.org/reactome/R-HSA-499943,Interconversion of nucleotide di- and triphosphates
ENSG00000170745,http://purl.uniprot.org/uniprot/P11802,R-HSA-1296072,http://identifiers.org/reactome/R-HSA-1296072,Voltage gated Potassium channels
ENSG00000170745,http://purl.uniprot.org/uniprot/P11802,R-HSA-381676,http://identifiers.org/reactome/R-HSA-381676,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
ENSG00000171873,http://purl.uniprot.org/uniprot/P18545,R-HSA-416476,http://identifiers.org/reactome/R-HSA-416476,G alpha (q) signalling events
ENSG00000171873,http://purl.uniprot.org/uniprot/P18545,R-HSA-416482,http://identifiers.org/reactome/R-HSA-416482,G alpha (12/13) signalling events
ENSG00000171873,http://purl.uniprot.org/uniprot/P18545,R-HSA-390696,http://identifiers.org/reactome/R-HSA-390696,Adrenoceptors
ENSG00000177663,http://purl.uniprot.org/uniprot/P27487,R-HSA-448424,http://identifiers.org/reactome/R-HSA-448424,Interleukin-17 signaling
ENSG00000180176,http://purl.uniprot.org/uniprot/P35913,R-HSA-209905,http://identifiers.org/reactome/R-HSA-209905,Catecholamine biosynthesis
ENSG00000182580,http://purl.uniprot.org/uniprot/P29320,R-HSA-3928662,http://identifiers.org/reactome/R-HSA-3928662,EPHB-mediated forward signaling
ENSG00000182580,http://purl.uniprot.org/uniprot/P29320,R-HSA-2682334,http://identifiers.org/reactome/R-HSA-2682334,EPH-Ephrin signaling
ENSG00000182580,http://purl.uniprot.org/uniprot/P29320,R-HSA-3928664,http://identifiers.org/reactome/R-HSA-3928664,Ephrin signaling
ENSG00000182580,http://purl.uniprot.org/uniprot/P29320,R-HSA-3928665,http://identifiers.org/reactome/R-HSA-3928665,EPH-ephrin mediated repulsion of cells
ENSG00000185291,http://purl.uniprot.org/uniprot/P22894,R-HSA-5673001,http://identifiers.org/reactome/R-HSA-5673001,RAF/MAP kinase cascade
ENSG00000185291,http://purl.uniprot.org/uniprot/P22894,R-HSA-512988,http://identifiers.org/reactome/R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling"
ENSG00000185291,http://purl.uniprot.org/uniprot/P22894,R-HSA-912526,http://identifiers.org/reactome/R-HSA-912526,Interleukin receptor SHC signaling
ENSG00000185386,http://purl.uniprot.org/uniprot/O75380,R-HSA-5668599,http://identifiers.org/reactome/R-HSA-5668599,RHO GTPases Activate NADPH Oxidases
ENSG00000185386,http://purl.uniprot.org/uniprot/O75380,R-HSA-4420097,http://identifiers.org/reactome/R-HSA-4420097,VEGFA-VEGFR2 Pathway
ENSG00000185386,http://purl.uniprot.org/uniprot/O75380,R-HSA-171007,http://identifiers.org/reactome/R-HSA-171007,p38MAPK events
ENSG00000185386,http://purl.uniprot.org/uniprot/O75380,R-HSA-168638,http://identifiers.org/reactome/R-HSA-168638,NOD1/2 Signaling Pathway
ENSG00000185386,http://purl.uniprot.org/uniprot/O75380,R-HSA-198753,http://identifiers.org/reactome/R-HSA-198753,ERK/MAPK targets
ENSG00000185386,http://purl.uniprot.org/uniprot/O75380,R-HSA-2151209,http://identifiers.org/reactome/R-HSA-2151209,Activation of PPARGC1A (PGC-1alpha) by phosphorylation
